"";"Screening.ID";"rayyan.key";"doi";"Status";"Motivo.para.exclusão";"Observações.gerais.do.artigo";"Quem";"Outcomes";"X.U.FEFF.Outcomes.ID";"Método";"Figura";"Grupos";"Observações.gerais.da.figura.ou.desfecho"
"1344";41;"rayyan-115922812";"10.3390/molecules24030587";"Incluído";"";"";"Giulia Scarcella Cancelliero";"24";24;"1.1 - Ensaio de redução de MTT e análogos";"figura 4";"CT vs.  Aß1-42";""
"1345";42;"rayyan-115922304";"10.1091/mbc.E19-05-0303";"Incluído";"";"";"Giulia Scarcella Cancelliero";"54,55,56";54;"1.4 - Viabilidade celular (outros)";"figura 5";"100% viability vs. Aß1-42 (PRE)";""
"1346";42;"rayyan-115922304";"10.1091/mbc.E19-05-0303";"Incluído";"";"";"Giulia Scarcella Cancelliero";"54,55,56";55;"1.4 - Viabilidade celular (outros)";"figura 5";"100% viability vs. Aß1-42 (CO)";""
"1347";42;"rayyan-115922304";"10.1091/mbc.E19-05-0303";"Incluído";"";"";"Giulia Scarcella Cancelliero";"54,55,56";56;"1.4 - Viabilidade celular (outros)";"figura 5";"100% viability vs. Aß1-42 (POST)";""
"1348";43;"rayyan-115923382";"10.1038/s41598-018-19577-7";"Incluído";"";"";"Giulia Scarcella Cancelliero";"25";25;"1.1 - Ensaio de redução de MTT e análogos";"figura 3e";"control vs. A-beta";""
"1349";44;"rayyan-115932693";"10.1021/acs.jmedchem.5b01629";"Incluído";"";"";"Giulia Scarcella Cancelliero";"26,27";26;"1.1 - Ensaio de redução de MTT e análogos";"figura 5";"cells alone vs. cells plus Abeta";""
"1350";44;"rayyan-115932693";"10.1021/acs.jmedchem.5b01629";"Incluído";"";"";"Giulia Scarcella Cancelliero";"26,27";27;"1.2 - Ensaio de liberação de LDH";"figura s19";"cells alone vs. cells plus Abeta";""
"1351";45;"rayyan-115935423";"10.1016/j.neuint.2007.09.006";"Incluído";"";"";"Giulia Scarcella Cancelliero";"50,51,52";50;"1.1 - Ensaio de redução de MTT e análogos";"figura 6";"control vs. Aß1-42 (Aß incubated with Sal B for 3 days)";""
"1352";45;"rayyan-115935423";"10.1016/j.neuint.2007.09.006";"Incluído";"";"";"Giulia Scarcella Cancelliero";"50,51,52";51;"1.1 - Ensaio de redução de MTT e análogos";"figura 6";"control vs. Aß1-42 (preformed Aß with Sal B)";""
"1353";45;"rayyan-115935423";"10.1016/j.neuint.2007.09.006";"Incluído";"";"";"Giulia Scarcella Cancelliero";"50,51,52";52;"1.1 - Ensaio de redução de MTT e análogos";"figura 6";"control vs. Aß1-42 (Aß incubated with Sal B for 7 days)";""
"1354";46;"rayyan-115931943";"10.1111/jcmm.13358";"Incluído";"";"";"Giulia Scarcella Cancelliero";"29,28,30,31";28;"1.1 - Ensaio de redução de MTT e análogos";"figura 1b";"Ctr vs. Aß1-42 1µM";""
"1355";46;"rayyan-115931943";"10.1111/jcmm.13358";"Incluído";"";"";"Giulia Scarcella Cancelliero";"29,28,30,31";29;"1.1 - Ensaio de redução de MTT e análogos";"figura 1c";"Ctr vs. Aß1-42 1µM";""
"1356";46;"rayyan-115931943";"10.1111/jcmm.13358";"Incluído";"";"";"Giulia Scarcella Cancelliero";"29,28,30,31";30;"3.3 - Produtos de estresse oxidativo";"figura 4b";"Ctr vs. Aß1-42 1µM";""
"1357";46;"rayyan-115931943";"10.1111/jcmm.13358";"Incluído";"";"";"Giulia Scarcella Cancelliero";"29,28,30,31";31;"3.1 - Níveis de espécies reativas de oxigênio";"figura 4c";"Ctr vs. Aß1-42 1µM";""
"1358";47;"rayyan-115931864";"10.1021/acschemneuro.7b00312";"Incluído";"";"";"Giulia Scarcella Cancelliero";"32,33,34";32;"3.1 - Níveis de espécies reativas de oxigênio";"figura 7b";"Control vs. Aß";""
"1359";47;"rayyan-115931864";"10.1021/acschemneuro.7b00312";"Incluído";"";"";"Giulia Scarcella Cancelliero";"32,33,34";33;"1.1 - Ensaio de redução de MTT e análogos";"figura 8c";"Control vs. Aß";""
"1360";47;"rayyan-115931864";"10.1021/acschemneuro.7b00312";"Incluído";"";"";"Giulia Scarcella Cancelliero";"32,33,34";34;"3.1 - Níveis de espécies reativas de oxigênio";"figura s10";"Control vs. Aß";""
"1361";48;"rayyan-115930695";"10.1186/s12964-020-00588-9";"Excluído";"3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida";"";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1362";49;"rayyan-115932313";"10.1016/j.nano.2016.10.006";"Incluído";"";"";"Giulia Scarcella Cancelliero";"35";35;"1.2 - Ensaio de liberação de LDH";"figura 5b";"control (no Aß) vs. 0";""
"1363";50;"rayyan-115934009";"10.1021/cn300045d";"Incluído";"";"";"Giulia Scarcella Cancelliero";"53";53;"1.1 - Ensaio de redução de MTT e análogos";"figura 2b";"control vs. Aß1-42";""
"1364";51;"rayyan-115934642";"10.1016/j.neurobiolaging.2009.01.005";"Excluído";"3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida";"";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1365";52;"rayyan-115933788";"10.1007/s11064-013-1001-8";"Excluído";"3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida";"";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1366";53;"rayyan-115930730";"10.1016/j.ijbiomac.2020.02.041";"Incluído";"";"";"Giulia Scarcella Cancelliero";"36,37,38";36;"1.1 - Ensaio de redução de MTT e análogos";"figura 7a";"control vs. Aß1-42 (2µM)";""
"1367";53;"rayyan-115930730";"10.1016/j.ijbiomac.2020.02.041";"Incluído";"";"";"Giulia Scarcella Cancelliero";"36,37,38";37;"3.1 - Níveis de espécies reativas de oxigênio";"figura 7b";"control vs. Aß1-42 (2µM)";""
"1368";53;"rayyan-115930730";"10.1016/j.ijbiomac.2020.02.041";"Incluído";"";"";"Giulia Scarcella Cancelliero";"36,37,38";38;"2.2 - Marcadores diretos de apoptose";"figura 7c";"control vs. Aß1-42 (2µM)";""
"1369";54;"rayyan-115921768";"10.7717/peerj.10003";"Excluído";"7 - Não inclui uma medida de toxicidade";"";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1370";55;"rayyan-115923684";"10.1016/j.bios.2017.06.030";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1371";56;"rayyan-115921800";"10.1007/s13205-020-02421-z";"Incluído";"";"";"Giulia Scarcella Cancelliero";"57";57;"1.4 - Viabilidade celular (outros)";"figura 2";"control vs. Aß1-42 (1µM)";""
"1372";57;"rayyan-115931794";"10.1016/j.foodchem.2018.01.075";"Incluído";"";"";"Giulia Scarcella Cancelliero";"58,59,60";58;"1.1 - Ensaio de redução de MTT e análogos";"figura 6a";"100 viability vs. +Aß (-)";""
"1373";57;"rayyan-115931794";"10.1016/j.foodchem.2018.01.075";"Incluído";"";"";"Giulia Scarcella Cancelliero";"58,59,60";59;"1.1 - Ensaio de redução de MTT e análogos";"figura S10";"100 viability vs. +Aß (-)";""
"1374";57;"rayyan-115931794";"10.1016/j.foodchem.2018.01.075";"Incluído";"";"";"Giulia Scarcella Cancelliero";"58,59,60";60;"1.1 - Ensaio de redução de MTT e análogos";"figura S11";"100 viability vs. +Aß (-)";""
"1375";58;"rayyan-115922369";"10.1016/j.ejmech.2019.111880";"Incluído";"";"";"Giulia Scarcella Cancelliero";"61,62,63,64,65,66,67,68,69,70";61;"1.1 - Ensaio de redução de MTT e análogos";"figura 2";"ctrl- vs. Aß";"MTT (gráfico de cima)"
"1376";58;"rayyan-115922369";"10.1016/j.ejmech.2019.111880";"Incluído";"";"";"Giulia Scarcella Cancelliero";"61,62,63,64,65,66,67,68,69,70";62;"1.2 - Ensaio de liberação de LDH";"figura 2";"ctrl- vs. Aß";"LDH (gráfico de cima)"
"1377";58;"rayyan-115922369";"10.1016/j.ejmech.2019.111880";"Incluído";"";"";"Giulia Scarcella Cancelliero";"61,62,63,64,65,66,67,68,69,70";63;"1.1 - Ensaio de redução de MTT e análogos";"figura 2";"ctrl- vs. Aß";"MTT (gráfico de baixo)"
"1378";58;"rayyan-115922369";"10.1016/j.ejmech.2019.111880";"Incluído";"";"";"Giulia Scarcella Cancelliero";"61,62,63,64,65,66,67,68,69,70";64;"1.2 - Ensaio de liberação de LDH";"figura 2";"ctrl- vs. Aß";"LDH (gráfico de baixo)"
"1379";58;"rayyan-115922369";"10.1016/j.ejmech.2019.111880";"Incluído";"";"";"Giulia Scarcella Cancelliero";"61,62,63,64,65,66,67,68,69,70";65;"1.1 - Ensaio de redução de MTT e análogos";"figura S37";"ctrl- vs. Aß";"MTT (gráfico de cima)"
"1380";58;"rayyan-115922369";"10.1016/j.ejmech.2019.111880";"Incluído";"";"";"Giulia Scarcella Cancelliero";"61,62,63,64,65,66,67,68,69,70";66;"1.2 - Ensaio de liberação de LDH";"figura S37";"ctrl- vs. Aß";"LDH (gráfico de cima)"
"1381";58;"rayyan-115922369";"10.1016/j.ejmech.2019.111880";"Incluído";"";"";"Giulia Scarcella Cancelliero";"61,62,63,64,65,66,67,68,69,70";67;"1.1 - Ensaio de redução de MTT e análogos";"figura S37";"ctrl- vs. Aß";"MTT (gráfico do meio)"
"1382";58;"rayyan-115922369";"10.1016/j.ejmech.2019.111880";"Incluído";"";"";"Giulia Scarcella Cancelliero";"61,62,63,64,65,66,67,68,69,70";68;"1.2 - Ensaio de liberação de LDH";"figura S37";"ctrl- vs. Aß";"LDH (gráfico do meio)"
"1383";58;"rayyan-115922369";"10.1016/j.ejmech.2019.111880";"Incluído";"";"";"Giulia Scarcella Cancelliero";"61,62,63,64,65,66,67,68,69,70";69;"1.1 - Ensaio de redução de MTT e análogos";"figura S37";"ctrl- vs. Aß";"MTT (gráfico de baixo)"
"1384";58;"rayyan-115922369";"10.1016/j.ejmech.2019.111880";"Incluído";"";"";"Giulia Scarcella Cancelliero";"61,62,63,64,65,66,67,68,69,70";70;"1.2 - Ensaio de liberação de LDH";"figura S37";"ctrl- vs. Aß";"LDH (gráfico de baixo)"
"1385";59;"rayyan-115924142";"10.1111/jnc.13760";"Excluído";"7 - Não inclui uma medida de toxicidade";"células geneticamente modificadas
";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1386";60;"rayyan-115929651";"10.1111/j.1749-6632.1998.tb11180.x";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1387";61;"rayyan-115923040";"10.1515/intox-2017-0015";"Incluído";"";"";"Giulia Scarcella Cancelliero";"71,72,73,74,75,76";71;"2.2 - Marcadores diretos de apoptose";"figura 2b";"control vs. AP(1-40)";"necrosis"
"1388";61;"rayyan-115923040";"10.1515/intox-2017-0015";"Incluído";"";"";"Giulia Scarcella Cancelliero";"71,72,73,74,75,76";72;"2.2 - Marcadores diretos de apoptose";"figura 2b";"control vs. AP(1-40)";"apoptosis"
"1389";61;"rayyan-115923040";"10.1515/intox-2017-0015";"Incluído";"";"";"Giulia Scarcella Cancelliero";"71,72,73,74,75,76";73;"2.2 - Marcadores diretos de apoptose";"figura 2b";"control vs. AP(1-40)";"live cells"
"1390";61;"rayyan-115923040";"10.1515/intox-2017-0015";"Incluído";"";"";"Giulia Scarcella Cancelliero";"71,72,73,74,75,76";74;"1.2 - Ensaio de liberação de LDH";"figura 3";"control vs. AP(1-40)";""
"1391";61;"rayyan-115923040";"10.1515/intox-2017-0015";"Incluído";"";"";"Giulia Scarcella Cancelliero";"71,72,73,74,75,76";75;"2.2 - Marcadores diretos de apoptose";"figura 4";"control vs. AP(1-40)";""
"1392";61;"rayyan-115923040";"10.1515/intox-2017-0015";"Incluído";"";"";"Giulia Scarcella Cancelliero";"71,72,73,74,75,76";76;"2.2 - Marcadores diretos de apoptose";"figura 5";"control vs. AP(1-40)";""
"1393";62;"rayyan-115934002";"10.1111/j.1474-9726.2012.00854.x";"Excluído";"7 - Não inclui uma medida de toxicidade";"";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1394";63;"rayyan-115928997";"10.3233/jad-2001-3507";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1395";64;"rayyan-115923005";"10.3390/molecules23102523";"Incluído";"";"";"Giulia Scarcella Cancelliero";"77,78,79,80";77;"1.4 - Viabilidade celular (outros)";"figura 6";"control vs. Aß";"5 µM (24h)"
"1396";64;"rayyan-115923005";"10.3390/molecules23102523";"Incluído";"";"";"Giulia Scarcella Cancelliero";"77,78,79,80";78;"1.4 - Viabilidade celular (outros)";"figura 6";"control vs. Aß";"10 µM (24h)"
"1397";64;"rayyan-115923005";"10.3390/molecules23102523";"Incluído";"";"";"Giulia Scarcella Cancelliero";"77,78,79,80";79;"1.4 - Viabilidade celular (outros)";"figura 6";"control vs. Aß";"5 µM (48h)"
"1398";64;"rayyan-115923005";"10.3390/molecules23102523";"Incluído";"";"";"Giulia Scarcella Cancelliero";"77,78,79,80";80;"1.4 - Viabilidade celular (outros)";"figura 6";"control vs. Aß";"10 µM (48h)"
"1399";65;"rayyan-115929008";" 10.1023/a:1019800703683";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1400";66;"rayyan-115927875";"10.1385/JMN/29:03:279";"Incluído";"";"";"Giulia Scarcella Cancelliero";"81";81;"2.2 - Marcadores diretos de apoptose";"figura 1b";"control vs. 10µM ß-amyloid";""
"1401";67;"rayyan-115925291";"10.1248/bpb.b13-00561";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1402";68;"rayyan-115934990";"10.1073pnas.0911281106";"Excluído";"7 - Não inclui uma medida de toxicidade";"";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1403";69;"rayyan-115936245";"10.1016/j.nbd.2003.12.017";"Incluído";"";"";"Giulia Scarcella Cancelliero";"82,83,84,85,86,87,88";82;"1.1 - Ensaio de redução de MTT e análogos";"figura 1";"control vs. 1µM (Aß)";""
"1404";69;"rayyan-115936245";"10.1016/j.nbd.2003.12.017";"Incluído";"";"";"Giulia Scarcella Cancelliero";"82,83,84,85,86,87,88";83;"1.1 - Ensaio de redução de MTT e análogos";"figura 1";"control vs. 2µM (Aß)";""
"1405";69;"rayyan-115936245";"10.1016/j.nbd.2003.12.017";"Incluído";"";"";"Giulia Scarcella Cancelliero";"82,83,84,85,86,87,88";84;"1.1 - Ensaio de redução de MTT e análogos";"figura 1";"control vs. 5µM (Aß)";""
"1406";69;"rayyan-115936245";"10.1016/j.nbd.2003.12.017";"Incluído";"";"";"Giulia Scarcella Cancelliero";"82,83,84,85,86,87,88";85;"1.1 - Ensaio de redução de MTT e análogos";"figura 1";"control vs. 10µM (Aß)";""
"1407";69;"rayyan-115936245";"10.1016/j.nbd.2003.12.017";"Incluído";"";"";"Giulia Scarcella Cancelliero";"82,83,84,85,86,87,88";86;"1.3 - Trypam blue exclusion test";"figura 3b";"cont vs. Aß";""
"1408";69;"rayyan-115936245";"10.1016/j.nbd.2003.12.017";"Incluído";"";"";"Giulia Scarcella Cancelliero";"82,83,84,85,86,87,88";87;"1.1 - Ensaio de redução de MTT e análogos";"figura 4";"cont (ICI non-treated) vs. Aß";""
"1409";69;"rayyan-115936245";"10.1016/j.nbd.2003.12.017";"Incluído";"";"";"Giulia Scarcella Cancelliero";"82,83,84,85,86,87,88";88;"2.2 - Marcadores diretos de apoptose";"figura 6";"control vs. Aß";""
"1410";70;"rayyan-115923502";"PMID: 31966420";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1411";71;"rayyan-115922541";"10.1016/j.csbj.2019.06.017";"Incluído";"";"";"Giulia Scarcella Cancelliero";"89,90";89;"1.1 - Ensaio de redução de MTT e análogos";"figura 4a";"control vs. Aß";""
"1412";71;"rayyan-115922541";"10.1016/j.csbj.2019.06.017";"Incluído";"";"";"Giulia Scarcella Cancelliero";"89,90";90;"1.1 - Ensaio de redução de MTT e análogos";"figura 4c";"control vs. Aß";""
"1413";72;"rayyan-115933352";"10.1080/10286020.2013.864639";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1414";73;"rayyan-115927939";"10.1038/sj.npp.1301185";"Incluído";"";"";"Giulia Scarcella Cancelliero";"91,92";91;"1.2 - Ensaio de liberação de LDH";"figura 4a";"--- vs. -+-";""
"1415";73;"rayyan-115927939";"10.1038/sj.npp.1301185";"Incluído";"";"";"Giulia Scarcella Cancelliero";"91,92";92;"1.2 - Ensaio de liberação de LDH";"figura 4b";"---- vs. -+--";""
"1416";74;"rayyan-115926645";"PMID: 20846477";"Incluído";"";"";"Giulia Scarcella Cancelliero";"93,94,95,96,97,98,99,100,101";93;"1.1 - Ensaio de redução de MTT e análogos";"figura 1b";"control vs. Aß1-42O";""
"1417";74;"rayyan-115926645";"PMID: 20846477";"Incluído";"";"";"Giulia Scarcella Cancelliero";"93,94,95,96,97,98,99,100,101";94;"1.1 - Ensaio de redução de MTT e análogos";"figura 1b";"control vs. unaggregated Aß1-42";""
"1418";74;"rayyan-115926645";"PMID: 20846477";"Incluído";"";"";"Giulia Scarcella Cancelliero";"93,94,95,96,97,98,99,100,101";95;"1.1 - Ensaio de redução de MTT e análogos";"figura 2";"control vs. Aß1-42O";"pre-treatment"
"1419";74;"rayyan-115926645";"PMID: 20846477";"Incluído";"";"";"Giulia Scarcella Cancelliero";"93,94,95,96,97,98,99,100,101";96;"1.1 - Ensaio de redução de MTT e análogos";"figura 2";"control vs. Aß1-42O";"co-treatment"
"1420";74;"rayyan-115926645";"PMID: 20846477";"Incluído";"";"";"Giulia Scarcella Cancelliero";"93,94,95,96,97,98,99,100,101";97;"1.1 - Ensaio de redução de MTT e análogos";"figura 2";"control vs. Aß1-42O";"pos-treatment"
"1421";74;"rayyan-115926645";"PMID: 20846477";"Incluído";"";"";"Giulia Scarcella Cancelliero";"93,94,95,96,97,98,99,100,101";98;"2.1 - Indicadores diretos de morte";"figura 3a";"-- vs. +-";"necrosis"
"1422";74;"rayyan-115926645";"PMID: 20846477";"Incluído";"";"";"Giulia Scarcella Cancelliero";"93,94,95,96,97,98,99,100,101";99;"2.2 - Marcadores diretos de apoptose";"figura 3a";"-- vs. +-";"apoptosis"
"1423";74;"rayyan-115926645";"PMID: 20846477";"Incluído";"";"";"Giulia Scarcella Cancelliero";"93,94,95,96,97,98,99,100,101";100;"2.2 - Marcadores diretos de apoptose";"figura 3c";"---- vs. +---";""
"1424";74;"rayyan-115926645";"PMID: 20846477";"Incluído";"";"";"Giulia Scarcella Cancelliero";"93,94,95,96,97,98,99,100,101";101;"3.1 - Níveis de espécies reativas de oxigênio";"figura 4a";"--- vs. +--";""
"1425";75;"rayyan-115928677";"10.1016/j.brainresbull.2003.09.011";"Incluído";"";"";"Giulia Scarcella Cancelliero";"102,103,104,105,106,107,108";102;"1.1 - Ensaio de redução de MTT e análogos";"figura 5";"SHSY5Y vs. 20 microM Aß1-42/SHSY5Y";"24h"
"1426";75;"rayyan-115928677";"10.1016/j.brainresbull.2003.09.011";"Incluído";"";"";"Giulia Scarcella Cancelliero";"102,103,104,105,106,107,108";103;"1.1 - Ensaio de redução de MTT e análogos";"figura 5";"SHSY5Y vs. 20 microM Aß1-42/SHSY5Y";"48h"
"1427";75;"rayyan-115928677";"10.1016/j.brainresbull.2003.09.011";"Incluído";"";"";"Giulia Scarcella Cancelliero";"102,103,104,105,106,107,108";104;"1.1 - Ensaio de redução de MTT e análogos";"figura 5";"differentiated SHSY5Y vs. 20 microM Aß1-42/differentiated SHSY5Y";"24h"
"1428";75;"rayyan-115928677";"10.1016/j.brainresbull.2003.09.011";"Incluído";"";"";"Giulia Scarcella Cancelliero";"102,103,104,105,106,107,108";105;"1.1 - Ensaio de redução de MTT e análogos";"figura 5";"differentiated SHSY5Y vs. 20 microM Aß1-42/differentiated SHSY5Y";"48h"
"1429";75;"rayyan-115928677";"10.1016/j.brainresbull.2003.09.011";"Incluído";"";"";"Giulia Scarcella Cancelliero";"102,103,104,105,106,107,108";106;"1.1 - Ensaio de redução de MTT e análogos";"figura 6";"control vs. Aß1-42";"1 microM"
"1430";75;"rayyan-115928677";"10.1016/j.brainresbull.2003.09.011";"Incluído";"";"";"Giulia Scarcella Cancelliero";"102,103,104,105,106,107,108";107;"1.1 - Ensaio de redução de MTT e análogos";"figura 6";"control vs. Aß1-42";"20 microM"
"1431";75;"rayyan-115928677";"10.1016/j.brainresbull.2003.09.011";"Incluído";"";"";"Giulia Scarcella Cancelliero";"102,103,104,105,106,107,108";108;"1.1 - Ensaio de redução de MTT e análogos";"figura 6";"control vs. Aß1-42";"50 microM"
"1432";76;"rayyan-115923114";"10.1515/jbcpp-2017-0123";"Incluído";"";"";"Giulia Scarcella Cancelliero";"109,110";109;"1.1 - Ensaio de redução de MTT e análogos";"figura 2b";"C vs. 0";""
"1433";76;"rayyan-115923114";"10.1515/jbcpp-2017-0123";"Incluído";"";"";"Giulia Scarcella Cancelliero";"109,110";110;"2.2 - Marcadores diretos de apoptose";"figura 3b";"Sham control vs. Aß1-42 20 µM";""
"1434";77;"rayyan-115924110";"10.1016/j.neuint.2016.08.012";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1435";78;"rayyan-115924875";"10.1155/2014/284314";"Excluído";"6 - Não inclui um controle adequado";"Utiliza células modificadas geneticamente";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1436";79;"rayyan-115923475";"10.1007/s11306-017-1289-5";"Excluído";"7 - Não inclui uma medida de toxicidade";"";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1437";80;"rayyan-115925358";"10.1111/jphp.12096";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Giulia Scarcella Cancelliero";"";NA;NA;NA;NA;NA
"1438";81;"rayyan-115931843";"10.1016/j.biopha.2018.02.043";"Incluído";"";"";"Giulia Scarcella Cancelliero";"111,112";111;"2.3 - Marcadores de morte celular (outros)";"figura 1b";"con vs. Aß1-42";""
